model,parameters,train_start,train_end,test_start,test_end,test_baseline,accuracy_at_1,precision_at_1,recall_at_1,f1_score_at_1,auc_roc_at_1,accuracy_at_2,precision_at_2,recall_at_2,f1_score_at_2,auc_roc_at_2,accuracy_at_5,precision_at_5,recall_at_5,f1_score_at_5,auc_roc_at_5,accuracy_at_10,precision_at_10,recall_at_10,f1_score_at_10,auc_roc_at_10,accuracy_at_20,precision_at_20,recall_at_20,f1_score_at_20,auc_roc_at_20,accuracy_at_30,precision_at_30,recall_at_1,f1_score_at_30,auc_roc_at_30,accuracy_at_50,precision_at_50,recall_at_50,f1_score_at_50,auc_roc_at_50
decision_tree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.2939623786407767,0.5605234460196292,0.23085089008655887,0.32701928916394346,0.3536753269516403,0.2939623786407767,0.5605234460196292,0.23085089008655887,0.32701928916394346,0.3536753269516403
decision_tree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 10}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.293871359223301,0.5603567888999009,0.23085089008655887,0.3269909201318605,0.3534981894929724,0.293871359223301,0.5603567888999009,0.23085089008655887,0.3269909201318605,0.3534981894929724,0.293871359223301,0.5603567888999009,0.23085089008655887,0.3269909201318605,0.3534981894929724,0.293871359223301,0.5603567888999009,0.23085089008655887,0.3269909201318605,0.3534981894929724,0.2939016990291262,0.5604123302606799,0.23085089008655887,0.3270003759289783,0.35355723531252836,0.29393203883495145,0.5604678826328311,0.23085089008655887,0.32700983227299013,0.3536162811320843,0.29393203883495145,0.5604678826328311,0.23085089008655887,0.32700983227299013,0.3536162811320843
random_forest,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7408070388349515,0.7430731246380345,0.9953454189122979,0.8509049023543167,0.499975496418832
random_forest,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7431128640776699,0.7431050699353743,1.0,0.8526222345999199,0.500059045819556
random_forest,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7431267827881289,0.9998775110240078,0.852591999442955,0.5001158929706718
random_forest,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7429915048543689,0.7430591376642292,0.9998775110240078,0.8525474768925482,0.4999387555120039
random_forest,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5
random_forest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430972753201044,0.999959170341336,0.8526022628372498,0.5000386309902239,0.7418992718446602,0.7432806745198307,0.9970194349175241,0.8516522800592903,0.5005172753236652,0.5208131067961165,0.7085451232377482,0.6032990364200556,0.6517002602214088,0.4427690269488091
random_forest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.5926881067961165,0.7340637028890487,0.7085578964559857,0.7210853260756653,0.48305788067957534
random_forest,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.542627427184466,0.7286456562909727,0.6126490282541238,0.6656315847842963,0.4763764744482712
random_forest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7426577669902913,0.7431357064755194,0.9989792585333986,0.852271143932005,0.500139133281815,0.6240898058252428,0.7350998523583806,0.7724971419238935,0.7533346605614174,0.4836741732293062
random_forest,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",2012-01-01 00:00:00,2012-06-30 00:00:00,2012-07-01 00:00:00,2013-01-01 00:00:00,0.7430825242718446,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.7430825242718446,0.7430825242718446,1.0,0.8526073939984683,0.5,0.47035800970873787,0.7014489433594868,0.5000816593173281,0.5838914976282983,0.44223497231336406
