model,parameters,train_start,train_end,test_start,test_end,test_baseline,accuracy_at_1,precision_at_1,recall_at_1,f1_score_at_1,auc_roc_at_1,accuracy_at_2,precision_at_2,recall_at_2,f1_score_at_2,auc_roc_at_2,accuracy_at_5,precision_at_5,recall_at_5,f1_score_at_5,auc_roc_at_5,accuracy_at_10,precision_at_10,recall_at_10,f1_score_at_10,auc_roc_at_10,accuracy_at_20,precision_at_20,recall_at_20,f1_score_at_20,auc_roc_at_20,accuracy_at_30,precision_at_30,recall_at_1,f1_score_at_30,auc_roc_at_30,accuracy_at_50,precision_at_50,recall_at_50,f1_score_at_50,auc_roc_at_50
decision_tree,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 50}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 50}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 50}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
decision_tree,"{'criterion': 'entropy', 'max_depth': 1, 'min_samples_split': 2}",2012-01-01,2012-04-30,2012-07-01,2012-10-31,0.24890529750150253,0.7444835579977677,0.16810344827586207,0.006726457399103139,0.01293532338308458,0.49784768228894344,0.7382587790847428,0.17849462365591398,0.014315281131424629,0.02650486987066901,0.49624085958720293,0.7204430325405684,0.19329896907216496,0.0388064849948258,0.06463659867854064,0.49256853742196705,0.6875160985661544,0.18205238299699442,0.07312866505691618,0.10434354620401132,0.48212331743929493,0.6257405340431013,0.18656075568913696,0.14987926871334942,0.16622035195103288,0.4666577413525595,0.5614321284450932,0.18388666285060104,0.22162814763711625,0.20100109494759894,0.44783396407918913,0.4370653387138319,0.1859706362153344,0.3735770955501897,0.24832330180567497,0.4158409025990546
